68345,"mystery, thriller, crime"
304737,"history, historical fiction, biography"
14991,"history, historical fiction, biography"
24662,"mystery, thriller, crime"
99830,non-fiction
17434,"fantasy, paranormal"
139436,"fantasy, paranormal"
156783,poetry
34148,"mystery, thriller, crime"
192258,fiction
114193,young-adult
1352,romance
37516,young-adult
5919,romance
86999,"fantasy, paranormal"
56269,"history, historical fiction, biography"
69961,"history, historical fiction, biography"
249124,"history, historical fiction, biography"
38541,young-adult
921,non-fiction
172630,"mystery, thriller, crime"
83256,"history, historical fiction, biography"
25020,"comics, graphic"
161537,young-adult
186847,romance
26285,"comics, graphic"
14700,"history, historical fiction, biography"
363632,children
3107,young-adult
81502,"comics, graphic"
22044,"mystery, thriller, crime"
27375,romance
11611,romance
61816,"fantasy, paranormal"
17947,non-fiction
17584,"fantasy, paranormal"
15994,romance
91518,non-fiction
25349,"mystery, thriller, crime"
21154,children
979,non-fiction
3771,young-adult
55091,"mystery, thriller, crime"
163833,"mystery, thriller, crime"
35830,romance
1996,"fantasy, paranormal"
822922,"mystery, thriller, crime"
2317,romance
82799,romance
47746,"fantasy, paranormal"
77477,"history, historical fiction, biography"
272230,"fantasy, paranormal"
64062,"fantasy, paranormal"
342298,romance
65396,romance
27862,non-fiction
95753,romance
59868,"fantasy, paranormal"
3910,"fantasy, paranormal"
1089198,non-fiction
45130,"mystery, thriller, crime"
55209,"history, historical fiction, biography"
41604,"mystery, thriller, crime"
72381,"mystery, thriller, crime"
230,non-fiction
26169,"comics, graphic"
2361,romance
87987,"comics, graphic"
94565,"fantasy, paranormal"
7086,non-fiction
162093,non-fiction
142701,"fantasy, paranormal"
36854,"fantasy, paranormal"
9848,romance
115729,"mystery, thriller, crime"
36152,"mystery, thriller, crime"
126261,"fantasy, paranormal"
6970,young-adult
129187,"fantasy, paranormal"
22240,"fantasy, paranormal"
563811,romance
101064,romance
101583,"history, historical fiction, biography"
67404,"mystery, thriller, crime"
32981,"mystery, thriller, crime"
13709,"fantasy, paranormal"
261188,children
99841,"fantasy, paranormal"
238966,"mystery, thriller, crime"
9153,romance
15288,"comics, graphic"
106124,"mystery, thriller, crime"
349369,"history, historical fiction, biography"
89170,"fantasy, paranormal"
75536,"fantasy, paranormal"
57418,young-adult
204895,"comics, graphic"
57288,"fantasy, paranormal"
19419,young-adult
24696,"mystery, thriller, crime"
36514,"fantasy, paranormal"
8627,"history, historical fiction, biography"
274834,"fantasy, paranormal"
348500,"history, historical fiction, biography"
146720,"comics, graphic"
94073,fiction
150518,non-fiction
23975,"mystery, thriller, crime"
24213,romance
14408,"fantasy, paranormal"
32850,"mystery, thriller, crime"
8397,"mystery, thriller, crime"
109815,"fantasy, paranormal"
21846,"fantasy, paranormal"
133391,non-fiction
167709,"mystery, thriller, crime"
328498,young-adult
23289,young-adult
21364,"fantasy, paranormal"
100992,"comics, graphic"
144715,"fantasy, paranormal"
56568,"comics, graphic"
47293,"history, historical fiction, biography"
67816,"comics, graphic"
174377,young-adult
186710,"history, historical fiction, biography"
559313,"history, historical fiction, biography"
269383,"history, historical fiction, biography"
54791,non-fiction
214687,"fantasy, paranormal"
14349,"fantasy, paranormal"
184697,romance
137234,non-fiction
266728,"fantasy, paranormal"
4767,young-adult
1188,"fantasy, paranormal"
23930,fiction
59784,"history, historical fiction, biography"
57696,children
70133,"comics, graphic"
143139,"fantasy, paranormal"
196633,romance
645424,children
67588,poetry
64015,"history, historical fiction, biography"
69774,"mystery, thriller, crime"
40043,"fantasy, paranormal"
143436,"fantasy, paranormal"
17098,"mystery, thriller, crime"
155686,"history, historical fiction, biography"
24190,"mystery, thriller, crime"
113717,"history, historical fiction, biography"
94593,"fantasy, paranormal"
98329,young-adult
185625,"comics, graphic"
12695,romance
44689,romance
63795,"comics, graphic"
86967,"history, historical fiction, biography"
77569,"mystery, thriller, crime"
45314,romance
105208,"comics, graphic"
127327,"comics, graphic"
301798,"fantasy, paranormal"
25906,non-fiction
257483,"fantasy, paranormal"
7455,"fantasy, paranormal"
53258,"mystery, thriller, crime"
56213,children
360848,"mystery, thriller, crime"
93873,non-fiction
45012,romance
20382,romance
122710,"fantasy, paranormal"
63195,"fantasy, paranormal"
56380,romance
112611,"fantasy, paranormal"
45353,romance
98003,"history, historical fiction, biography"
76165,non-fiction
71372,"history, historical fiction, biography"
272925,non-fiction
700821,"fantasy, paranormal"
6278,young-adult
66078,romance
23463,children
97477,non-fiction
142117,poetry
13898,non-fiction
111589,romance
87667,"comics, graphic"
66820,"mystery, thriller, crime"
60854,"fantasy, paranormal"
462032,non-fiction
75511,"history, historical fiction, biography"
82604,"history, historical fiction, biography"
164916,"history, historical fiction, biography"
179073,young-adult
14750,romance
66751,"mystery, thriller, crime"
6867,"fantasy, paranormal"
23745,romance
105703,non-fiction
60317,"comics, graphic"
120804,"fantasy, paranormal"
135373,"fantasy, paranormal"
370700,"mystery, thriller, crime"
79326,"mystery, thriller, crime"
25799,non-fiction
199,non-fiction
101704,romance
367283,non-fiction
556981,"mystery, thriller, crime"
120972,non-fiction
18925,romance
106801,"mystery, thriller, crime"
19883,non-fiction
69792,non-fiction
6881,"fantasy, paranormal"
71364,"mystery, thriller, crime"
36019,"fantasy, paranormal"
24429,"mystery, thriller, crime"
17009,young-adult
303642,"comics, graphic"
book_id_csv,genres
14438,"comics, graphic"
130786,"history, historical fiction, biography"
173535,"fantasy, paranormal"
424124,young-adult
493804,"comics, graphic"
87703,"comics, graphic"
207894,romance
140867,"fantasy, paranormal"
82469,children
72416,non-fiction
20684,"fantasy, paranormal"
128119,romance
287936,"mystery, thriller, crime"
392,non-fiction
76297,children
18212,non-fiction
39537,"mystery, thriller, crime"
210420,"history, historical fiction, biography"
19282,"fantasy, paranormal"
48662,"fantasy, paranormal"
50181,non-fiction
184556,"comics, graphic"
6569,"fantasy, paranormal"
41540,non-fiction
71935,"mystery, thriller, crime"
3534,"fantasy, paranormal"
343217,"fantasy, paranormal"
238207,poetry
226049,romance
7155,"fantasy, paranormal"
113752,"mystery, thriller, crime"
83477,"history, historical fiction, biography"
55864,fiction
78368,"fantasy, paranormal"
180377,romance
111317,romance
385,"history, historical fiction, biography"
21709,"fantasy, paranormal"
330927,romance
76363,poetry
71766,romance
185515,poetry
102647,poetry
141294,"comics, graphic"
88998,"fantasy, paranormal"
56717,non-fiction
56486,"comics, graphic"
21571,"fantasy, paranormal"
123790,"fantasy, paranormal"
73322,children
5736,"mystery, thriller, crime"
457654,"mystery, thriller, crime"
99850,non-fiction
58892,"fantasy, paranormal"
30244,"history, historical fiction, biography"
221485,"fantasy, paranormal"
84265,"fantasy, paranormal"
21867,"fantasy, paranormal"
146139,young-adult
57628,young-adult
24921,"mystery, thriller, crime"
6411,young-adult
51445,"fantasy, paranormal"
101589,"history, historical fiction, biography"
81637,non-fiction
87743,"comics, graphic"
23934,romance
58560,young-adult
217977,"mystery, thriller, crime"
151303,non-fiction
280707,"comics, graphic"
304081,poetry
12881,"mystery, thriller, crime"
7154,"fantasy, paranormal"
165140,poetry
18723,"fantasy, paranormal"
112289,"fantasy, paranormal"
96187,romance
612209,"comics, graphic"
44705,romance
207889,"fantasy, paranormal"
4743,"fantasy, paranormal"
73311,children
18106,romance
12248,romance
210913,children
111054,romance
96730,romance
23049,romance
160709,romance
55177,"mystery, thriller, crime"
18153,"history, historical fiction, biography"
68885,"mystery, thriller, crime"
150681,young-adult
2822,young-adult
23817,"fantasy, paranormal"
70156,romance
42116,"fantasy, paranormal"
167703,"history, historical fiction, biography"
1300,"comics, graphic"
29399,non-fiction
36260,"mystery, thriller, crime"
15885,romance
10999,romance
113452,children
626926,non-fiction
4728,"fantasy, paranormal"
647,non-fiction
399419,poetry
55619,"mystery, thriller, crime"
48001,"history, historical fiction, biography"
26770,"fantasy, paranormal"
21574,"fantasy, paranormal"
236306,"mystery, thriller, crime"
29832,romance
177938,"comics, graphic"
48315,"fantasy, paranormal"
126848,"fantasy, paranormal"
30188,romance
19840,romance
62631,"mystery, thriller, crime"
1718,"mystery, thriller, crime"
132112,"mystery, thriller, crime"
52487,young-adult
126346,non-fiction
37423,"mystery, thriller, crime"
117669,"history, historical fiction, biography"
9878,romance
13121,"fantasy, paranormal"
138433,romance
7658,young-adult
47837,"fantasy, paranormal"
114730,non-fiction
18060,"history, historical fiction, biography"
64543,"history, historical fiction, biography"
112119,young-adult
678,"comics, graphic"
269427,romance
55436,"history, historical fiction, biography"
178939,romance
126595,"comics, graphic"
61974,"fantasy, paranormal"
64696,"history, historical fiction, biography"
26074,young-adult
19656,young-adult
63583,"fantasy, paranormal"
37230,young-adult
57764,"fantasy, paranormal"
48469,"fantasy, paranormal"
17588,non-fiction
14586,"mystery, thriller, crime"
37150,young-adult
17999,non-fiction
161095,"mystery, thriller, crime"
62136,"mystery, thriller, crime"
23451,romance
19748,"mystery, thriller, crime"
84067,non-fiction
173842,"history, historical fiction, biography"
35854,"history, historical fiction, biography"
87720,"comics, graphic"
60593,"fantasy, paranormal"
1643,young-adult
114056,non-fiction
1521,"fantasy, paranormal"
78822,"fantasy, paranormal"
182335,"history, historical fiction, biography"
27655,"fantasy, paranormal"
289716,non-fiction
476551,romance
80325,romance
164530,non-fiction
32778,"history, historical fiction, biography"
201667,romance
36242,"history, historical fiction, biography"
68231,"mystery, thriller, crime"
51364,"history, historical fiction, biography"
78911,young-adult
263044,young-adult
161776,"fantasy, paranormal"
7809,"mystery, thriller, crime"
188434,"fantasy, paranormal"
56343,"mystery, thriller, crime"
96735,romance
14488,young-adult
165203,"history, historical fiction, biography"
87872,"fantasy, paranormal"
239,non-fiction
328514,children
66615,"mystery, thriller, crime"
116821,romance
321923,children
44236,romance
8075,"history, historical fiction, biography"
630756,romance
146094,"fantasy, paranormal"
107628,"fantasy, paranormal"
15328,non-fiction
16306,young-adult
118359,"comics, graphic"
165437,"fantasy, paranormal"
82232,"history, historical fiction, biography"
127620,"fantasy, paranormal"
75801,children
47592,"mystery, thriller, crime"
119607,"fantasy, paranormal"
83813,"comics, graphic"
35930,"history, historical fiction, biography"
248367,"fantasy, paranormal"
57938,non-fiction
46550,"fantasy, paranormal"
78455,"fantasy, paranormal"
154103,"history, historical fiction, biography"
47936,"comics, graphic"
35948,"fantasy, paranormal"
211198,"mystery, thriller, crime"
80100,non-fiction
108753,non-fiction
77986,"fantasy, paranormal"
530951,romance
82423,children
98369,"history, historical fiction, biography"
135907,romance
151339,poetry
152586,non-fiction
41745,"fantasy, paranormal"
118608,"fantasy, paranormal"
67786,"mystery, thriller, crime"
34772,"history, historical fiction, biography"
178988,"comics, graphic"
133656,romance
143420,"fantasy, paranormal"
271602,"fantasy, paranormal"
155926,romance
60808,"fantasy, paranormal"
56240,"history, historical fiction, biography"
27437,romance
19162,"fantasy, paranormal"
98252,"history, historical fiction, biography"
68014,"fantasy, paranormal"
84834,children
13917,"comics, graphic"
67533,young-adult
234529,romance
323978,"fantasy, paranormal"
166,non-fiction
179467,romance
47172,"mystery, thriller, crime"
16282,"mystery, thriller, crime"
49058,romance
116043,romance
7278,"comics, graphic"
75686,young-adult
42567,"history, historical fiction, biography"
130883,children
5684,romance
48343,"mystery, thriller, crime"
25772,non-fiction
112554,"history, historical fiction, biography"
22179,"fantasy, paranormal"
56267,poetry
819118,"fantasy, paranormal"
8340,"mystery, thriller, crime"
6629,"fantasy, paranormal"
100399,"history, historical fiction, biography"
18671,"history, historical fiction, biography"
200998,romance
184620,children
22223,"fantasy, paranormal"
24350,"history, historical fiction, biography"
19145,non-fiction
145671,"mystery, thriller, crime"
87190,"fantasy, paranormal"
16114,romance
5270,"fantasy, paranormal"
85075,children
88820,"fantasy, paranormal"
21066,romance
167671,non-fiction
223849,"fantasy, paranormal"
351081,non-fiction
4240,"fantasy, paranormal"
51692,romance
373390,"history, historical fiction, biography"
668645,"history, historical fiction, biography"
462,non-fiction
19203,"fantasy, paranormal"
83442,"history, historical fiction, biography"
34217,"mystery, thriller, crime"
24218,"mystery, thriller, crime"
94343,"fantasy, paranormal"
153869,non-fiction
137616,"fantasy, paranormal"
6132,young-adult
98753,young-adult
48799,non-fiction
74500,"history, historical fiction, biography"
5569,"fantasy, paranormal"
274299,"mystery, thriller, crime"
458588,"comics, graphic"
92611,romance
6576,"fantasy, paranormal"
book_id_csv,genres
63472,"fantasy, paranormal"
361298,young-adult
128534,young-adult
5278,young-adult
15143,"mystery, thriller, crime"
5314,"fantasy, paranormal"
422,"history, historical fiction, biography"
109992,"history, historical fiction, biography"
